;id;lat;lon;x;y;min_db;max_db;station_type
905;29518;18.636261923076923;54.40804412961296;6541263.259117371;6031028.501984472;55.0;60.0;2
906;29523;18.48549269230769;54.40714403960396;6531531.66626864;6030928.358361029;80.0;200.0;2
907;29525;18.483954230769232;54.40714403960396;6531432.364300796;6030928.358361029;70.0;75.0;2
908;29544;18.479338846153848;54.40714403960396;6531134.458397264;6030928.358361029;60.0;65.0;2
909;29554;18.487031153846154;54.40714403960396;6531630.968236485;6030928.358361029;70.0;75.0;2
910;29571;18.48241576923077;54.40714403960396;6531333.062332951;6030928.358361029;65.0;70.0;2
911;29574;18.477800384615385;54.40714403960396;6531035.156429419;6030928.358361029;60.0;65.0;2
912;29577;18.488569615384616;54.40714403960396;6531730.270204329;6030928.358361029;65.0;70.0;2
913;29586;18.473185;54.40714403960396;6530737.250525887;6030928.358361029;60.0;65.0;2
914;29587;18.480877307692307;54.40714403960396;6531233.760365107;6030928.358361029;60.0;65.0;2
915;29590;18.570108076923077;54.40714403960396;6536993.274500071;6030928.358361029;70.0;75.0;2
916;29596;18.476261923076922;54.40714403960396;6530935.854461575;6030928.358361029;55.0;60.0;2
917;29599;18.490108076923075;54.40714403960396;6531829.572172172;6030928.358361029;60.0;65.0;2
918;29608;18.493185;54.40714403960396;6532028.176107861;6030928.358361029;60.0;65.0;2
919;29612;18.491646538461538;54.40714403960396;6531928.874140017;6030928.358361029;60.0;65.0;2
920;29623;18.46549269230769;54.40714403960396;6530240.740686665;6030928.358361029;55.0;60.0;2
921;29625;18.590108076923077;54.40714403960396;6538284.200082046;6030928.358361029;70.0;75.0;2
922;29628;18.47472346153846;54.40714403960396;6530836.552493731;6030928.358361029;55.0;60.0;2
923;29640;18.47164653846154;54.40714403960396;6530637.948558043;6030928.358361029;55.0;60.0;2
924;29643;18.616261923076923;54.40714403960396;6539972.333535397;6030928.358361029;70.0;75.0;2
925;29649;18.497800384615385;54.40714403960396;6532326.082011394;6030928.358361029;55.0;60.0;2
926;29656;18.588569615384614;54.40714403960396;6538184.898114202;6030928.358361029;65.0;70.0;2
927;29662;18.627031153846154;54.40714403960396;6540667.447310306;6030928.358361029;70.0;75.0;2
928;29694;18.559338846153846;54.40714403960396;6536298.160725161;6030928.358361029;60.0;65.0;2
929;29697;18.56395423076923;54.40714403960396;6536596.0666286945;6030928.358361029;60.0;65.0;2
930;29704;18.494723461538463;54.40714403960396;6532127.4780757055;6030928.358361029;55.0;60.0;2
931;29708;18.64241576923077;54.40714403960396;6541660.466988749;6030928.358361029;65.0;70.0;2
932;29726;18.61472346153846;54.40714403960396;6539873.031567553;6030928.358361029;60.0;65.0;2
933;29734;18.617800384615386;54.40714403960396;6540071.635503242;6030928.358361029;60.0;65.0;2
934;29739;18.547031153846152;54.40714403960396;6535503.744982408;6030928.358361029;55.0;60.0;2
935;29749;18.587031153846155;54.40714403960396;6538085.596146357;6030928.358361029;60.0;65.0;2
936;29751;18.545492692307693;54.40714403960396;6535404.443014564;6030928.358361029;55.0;60.0;2
937;29752;18.496261923076922;54.40714403960396;6532226.78004355;6030928.358361029;55.0;60.0;2
938;29758;18.605492692307692;54.40714403960396;6539277.219760488;6030928.358361029;60.0;65.0;2
939;29767;18.639338846153848;54.40714403960396;6541461.86305306;6030928.358361029;60.0;65.0;2
940;29776;18.607031153846155;54.40714403960396;6539376.521728332;6030928.358361029;60.0;65.0;2
941;29796;18.677800384615384;54.40714403960396;6543944.412249165;6030928.358361029;60.0;65.0;2
942;29798;18.62549269230769;54.40714403960396;6540568.145342463;6030928.358361029;55.0;60.0;2
943;29809;18.548569615384615;54.40714403960396;6535603.046950253;6030928.358361029;55.0;60.0;2
944;29811;18.59164653846154;54.40714403960396;6538383.50204989;6030928.358361029;55.0;60.0;2
945;29812;18.63164653846154;54.40714403960396;6540965.353213839;6030928.358361029;55.0;60.0;2
946;29813;18.630108076923076;54.40714403960396;6540866.051245995;6030928.358361029;55.0;60.0;2
947;29814;18.585492692307692;54.40714403960396;6537986.294178513;6030928.358361029;55.0;60.0;2
948;29815;18.619338846153845;54.40714403960396;6540170.937471085;6030928.358361029;55.0;60.0;2
949;29817;18.48549269230769;54.40624394959496;6531531.66626864;6030828.214737586;80.0;200.0;2
950;29829;18.643954230769232;54.40714403960396;6541759.768956593;6030928.358361029;55.0;60.0;2
951;29840;18.487031153846154;54.40624394959496;6531630.968236485;6030828.214737586;70.0;75.0;2
952;29859;18.483954230769232;54.40624394959496;6531432.364300796;6030828.214737586;70.0;75.0;2
953;29877;18.66241576923077;54.40714403960396;6542951.392570723;6030928.358361029;55.0;60.0;2
954;29882;18.480877307692307;54.40624394959496;6531233.760365107;6030828.214737586;65.0;70.0;2
955;29885;18.48241576923077;54.40624394959496;6531333.062332951;6030828.214737586;65.0;70.0;2
956;29896;18.570108076923077;54.40624394959496;6536993.274500071;6030828.214737586;70.0;75.0;2
957;29898;18.60395423076923;54.40624394959496;6539177.917792643;6030828.214737586;70.0;75.0;2
958;29901;18.488569615384616;54.40624394959496;6531730.270204329;6030828.214737586;65.0;70.0;2
959;29905;18.477800384615385;54.40624394959496;6531035.156429419;6030828.214737586;60.0;65.0;2
960;29908;18.46549269230769;54.40624394959496;6530240.740686665;6030828.214737586;55.0;60.0;2
961;29911;18.61472346153846;54.40624394959496;6539873.031567553;6030828.214737586;70.0;75.0;2
962;29916;18.590108076923077;54.40624394959496;6538284.200082046;6030828.214737586;70.0;75.0;2
963;29918;18.47472346153846;54.40624394959496;6530836.552493731;6030828.214737586;55.0;60.0;2
964;29925;18.476261923076922;54.40624394959496;6530935.854461575;6030828.214737586;55.0;60.0;2
965;29927;18.479338846153848;54.40624394959496;6531134.458397264;6030828.214737586;60.0;65.0;2
966;29928;18.56395423076923;54.40624394959496;6536596.0666286945;6030828.214737586;65.0;70.0;2
967;29933;18.490108076923075;54.40624394959496;6531829.572172172;6030828.214737586;60.0;65.0;2
968;29946;18.577800384615383;54.40624394959496;6537489.784339292;6030828.214737586;65.0;70.0;2
969;29952;18.619338846153845;54.40624394959496;6540170.937471085;6030828.214737586;65.0;70.0;2
970;29953;18.491646538461538;54.40624394959496;6531928.874140017;6030828.214737586;60.0;65.0;2
971;29961;18.576261923076924;54.40624394959496;6537390.482371448;6030828.214737586;65.0;70.0;2
972;29970;18.64549269230769;54.40624394959496;6541859.070924437;6030828.214737586;70.0;75.0;2
973;29974;18.470108076923076;54.40624394959496;6530538.646590198;6030828.214737586;55.0;60.0;2
974;29978;18.468569615384617;54.40624394959496;6530439.344622354;6030828.214737586;55.0;60.0;2
975;29989;18.493185;54.40624394959496;6532028.176107861;6030828.214737586;60.0;65.0;2
976;29993;18.579338846153846;54.40624394959496;6537589.086307136;6030828.214737586;60.0;65.0;2
977;29994;18.637800384615385;54.40624394959496;6541362.561085216;6030828.214737586;65.0;70.0;2
978;30008;18.580877307692308;54.40624394959496;6537688.388274981;6030828.214737586;60.0;65.0;2
979;30011;18.605492692307692;54.40624394959496;6539277.219760488;6030828.214737586;65.0;70.0;2
980;30014;18.496261923076922;54.40624394959496;6532226.78004355;6030828.214737586;55.0;60.0;2
981;30029;18.60241576923077;54.40624394959496;6539078.615824799;6030828.214737586;60.0;65.0;2
982;30043;18.62549269230769;54.40624394959496;6540568.145342463;6030828.214737586;60.0;65.0;2
983;30045;18.617800384615386;54.40624394959496;6540071.635503242;6030828.214737586;60.0;65.0;2
984;30054;18.494723461538463;54.40624394959496;6532127.4780757055;6030828.214737586;55.0;60.0;2
985;30068;18.679338846153847;54.40624394959496;6544043.714217009;6030828.214737586;60.0;65.0;2
986;30078;18.568569615384614;54.40624394959496;6536893.972532227;6030828.214737586;55.0;60.0;2
987;30084;18.648569615384616;54.40624394959496;6542057.674860125;6030828.214737586;55.0;60.0;2
988;30098;18.559338846153846;54.40624394959496;6536298.160725161;6030828.214737586;55.0;60.0;2
989;30101;18.620877307692307;54.40624394959496;6540270.23943893;6030828.214737586;55.0;60.0;2
990;30102;18.600877307692308;54.40624394959496;6538979.313856956;6030828.214737586;55.0;60.0;2
991;30107;18.48549269230769;54.405343859585955;6531531.66626864;6030728.071114142;80.0;200.0;2
992;30110;18.616261923076923;54.40624394959496;6539972.333535397;6030828.214737586;55.0;60.0;2
993;30113;18.639338846153848;54.40624394959496;6541461.86305306;6030828.214737586;55.0;60.0;2
994;30115;18.62395423076923;54.40624394959496;6540468.843374618;6030828.214737586;55.0;60.0;2
995;30124;18.66241576923077;54.40624394959496;6542951.392570723;6030828.214737586;60.0;65.0;2
996;30132;18.647031153846154;54.40624394959496;6541958.372892281;6030828.214737586;55.0;60.0;2
997;30134;18.62241576923077;54.40624394959496;6540369.541406774;6030828.214737586;55.0;60.0;2
998;30137;18.643954230769232;54.40624394959496;6541759.768956593;6030828.214737586;55.0;60.0;2
999;30150;18.483954230769232;54.405343859585955;6531432.364300796;6030728.071114142;70.0;75.0;2
1000;30163;18.487031153846154;54.405343859585955;6531630.968236485;6030728.071114142;70.0;75.0;2
1001;30170;18.48241576923077;54.405343859585955;6531333.062332951;6030728.071114142;65.0;70.0;2
1002;30172;18.490108076923075;54.405343859585955;6531829.572172172;6030728.071114142;65.0;70.0;2
1003;30174;18.480877307692307;54.405343859585955;6531233.760365107;6030728.071114142;65.0;70.0;2
1004;30180;18.488569615384616;54.405343859585955;6531730.270204329;6030728.071114142;65.0;70.0;2
1005;30182;18.477800384615385;54.405343859585955;6531035.156429419;6030728.071114142;60.0;65.0;2
1006;30184;18.57164653846154;54.405343859585955;6537092.576467915;6030728.071114142;70.0;75.0;2
1007;30187;18.46549269230769;54.405343859585955;6530240.740686665;6030728.071114142;60.0;65.0;2
1008;30192;18.479338846153848;54.405343859585955;6531134.458397264;6030728.071114142;60.0;65.0;2
1009;30195;18.467031153846154;54.405343859585955;6530340.04265451;6030728.071114142;55.0;60.0;2
1010;30197;18.493185;54.405343859585955;6532028.176107861;6030728.071114142;60.0;65.0;2
1011;30198;18.599338846153845;54.405343859585955;6538880.011889111;6030728.071114142;70.0;75.0;2
1012;30199;18.62549269230769;54.405343859585955;6540568.145342463;6030728.071114142;70.0;75.0;2
1013;30202;18.56395423076923;54.405343859585955;6536596.0666286945;6030728.071114142;65.0;70.0;2
1014;30205;18.476261923076922;54.405343859585955;6530935.854461575;6030728.071114142;55.0;60.0;2
1015;30206;18.491646538461538;54.405343859585955;6531928.874140017;6030728.071114142;60.0;65.0;2
1016;30209;18.59164653846154;54.405343859585955;6538383.50204989;6030728.071114142;65.0;70.0;2
1017;30212;18.590108076923077;54.405343859585955;6538284.200082046;6030728.071114142;65.0;70.0;2
1018;30216;18.647031153846154;54.405343859585955;6541958.372892281;6030728.071114142;60.0;65.0;2
1019;30220;18.56087730769231;54.405343859585955;6536397.462693006;6030728.071114142;55.0;60.0;2
1020;30222;18.494723461538463;54.405343859585955;6532127.4780757055;6030728.071114142;55.0;60.0;2
1021;30226;18.47472346153846;54.405343859585955;6530836.552493731;6030728.071114142;55.0;60.0;2
1022;30231;18.636261923076923;54.405343859585955;6541263.259117371;6030728.071114142;65.0;70.0;2
1023;30237;18.565492692307693;54.405343859585955;6536695.368596539;6030728.071114142;60.0;65.0;2
1024;30244;18.600877307692308;54.405343859585955;6538979.313856956;6030728.071114142;65.0;70.0;2
1025;30251;18.61472346153846;54.405343859585955;6539873.031567553;6030728.071114142;60.0;65.0;2
1026;30261;18.559338846153846;54.405343859585955;6536298.160725161;6030728.071114142;55.0;60.0;2
1027;30269;18.597800384615386;54.405343859585955;6538780.709921267;6030728.071114142;60.0;65.0;2
1028;30270;18.660877307692306;54.405343859585955;6542852.0906028785;6030728.071114142;65.0;70.0;2
1029;30280;18.577800384615383;54.405343859585955;6537489.784339292;6030728.071114142;55.0;60.0;2
1030;30285;18.585492692307692;54.405343859585955;6537986.294178513;6030728.071114142;55.0;60.0;2
1031;30286;18.58395423076923;54.405343859585955;6537886.9922106685;6030728.071114142;55.0;60.0;2
1032;30290;18.570108076923077;54.405343859585955;6536993.274500071;6030728.071114142;55.0;60.0;2
1033;30293;18.63164653846154;54.405343859585955;6540965.353213839;6030728.071114142;60.0;65.0;2
1034;30295;18.496261923076922;54.405343859585955;6532226.78004355;6030728.071114142;55.0;60.0;2
1035;30304;18.659338846153847;54.405343859585955;6542752.788635035;6030728.071114142;60.0;65.0;2
1036;30312;18.657800384615385;54.405343859585955;6542653.486667191;6030728.071114142;60.0;65.0;2
1037;30317;18.630108076923076;54.405343859585955;6540866.051245995;6030728.071114142;60.0;65.0;2
1038;30321;18.656261923076922;54.405343859585955;6542554.184699346;6030728.071114142;65.0;70.0;2
1039;30326;18.620877307692307;54.405343859585955;6540270.23943893;6030728.071114142;60.0;65.0;2
1040;30329;18.617800384615386;54.405343859585955;6540071.635503242;6030728.071114142;55.0;60.0;2
1041;30331;18.613185;54.405343859585955;6539773.729599709;6030728.071114142;60.0;65.0;2
1042;30335;18.63472346153846;54.405343859585955;6541163.957149527;6030728.071114142;55.0;60.0;2
1043;30340;18.637800384615385;54.405343859585955;6541362.561085216;6030728.071114142;55.0;60.0;2
1044;30347;18.619338846153845;54.405343859585955;6540170.937471085;6030728.071114142;60.0;65.0;2
1045;30350;18.62241576923077;54.405343859585955;6540369.541406774;6030728.071114142;55.0;60.0;2
1046;30353;18.62395423076923;54.405343859585955;6540468.843374618;6030728.071114142;55.0;60.0;2
1047;30369;18.653185;54.405343859585955;6542355.580763658;6030728.071114142;55.0;60.0;2
1048;30385;18.596261923076923;54.405343859585955;6538681.4079534225;6030728.071114142;55.0;60.0;2
1049;30409;18.48549269230769;54.40444376957696;6531531.66626864;6030627.9274907;80.0;200.0;2
1050;30411;18.651646538461538;54.405343859585955;6542256.278795814;6030728.071114142;55.0;60.0;2
1051;30414;18.65472346153846;54.405343859585955;6542454.882731502;6030728.071114142;60.0;65.0;2
1052;30420;18.66241576923077;54.405343859585955;6542951.392570723;6030728.071114142;55.0;60.0;2
1053;30428;18.643954230769232;54.405343859585955;6541759.768956593;6030728.071114142;55.0;60.0;2
1054;30456;18.648569615384616;54.405343859585955;6542057.674860125;6030728.071114142;55.0;60.0;2
1055;30457;18.483954230769232;54.40444376957696;6531432.364300796;6030627.9274907;70.0;75.0;2
1056;30461;18.680877307692306;54.405343859585955;6544143.016184853;6030728.071114142;55.0;60.0;2
1057;30462;18.60241576923077;54.405343859585955;6539078.615824799;6030728.071114142;60.0;65.0;2
1058;30471;18.650108076923075;54.405343859585955;6542156.97682797;6030728.071114142;55.0;60.0;2
1059;30479;18.487031153846154;54.40444376957696;6531630.968236485;6030627.9274907;70.0;75.0;2
1060;30485;18.48241576923077;54.40444376957696;6531333.062332951;6030627.9274907;65.0;70.0;2
1061;30487;18.488569615384616;54.40444376957696;6531730.270204329;6030627.9274907;65.0;70.0;2
1062;30488;18.59472346153846;54.40444376957696;6538582.105985578;6030627.9274907;70.0;75.0;2
1063;30489;18.57164653846154;54.40444376957696;6537092.576467915;6030627.9274907;70.0;75.0;2
1064;30500;18.613185;54.40444376957696;6539773.729599709;6030627.9274907;70.0;75.0;2
1065;30503;18.479338846153848;54.40444376957696;6531134.458397264;6030627.9274907;60.0;65.0;2
1066;30504;18.59164653846154;54.40444376957696;6538383.50204989;6030627.9274907;70.0;75.0;2
1067;30505;18.491646538461538;54.40444376957696;6531928.874140017;6030627.9274907;60.0;65.0;2
1068;30507;18.477800384615385;54.40444376957696;6531035.156429419;6030627.9274907;60.0;65.0;2
1069;30508;18.476261923076922;54.40444376957696;6530935.854461575;6030627.9274907;55.0;60.0;2
1070;30519;18.493185;54.40444376957696;6532028.176107861;6030627.9274907;60.0;65.0;2
1071;30526;18.56087730769231;54.40444376957696;6536397.462693006;6030627.9274907;60.0;65.0;2
1072;30531;18.480877307692307;54.40444376957696;6531233.760365107;6030627.9274907;60.0;65.0;2
1073;30538;18.496261923076922;54.40444376957696;6532226.78004355;6030627.9274907;55.0;60.0;2
1074;30542;18.490108076923075;54.40444376957696;6531829.572172172;6030627.9274907;60.0;65.0;2
1075;30543;18.596261923076923;54.40444376957696;6538681.4079534225;6030627.9274907;65.0;70.0;2
1076;30549;18.653185;54.40444376957696;6542355.580763658;6030627.9274907;70.0;75.0;2
1077;30550;18.494723461538463;54.40444376957696;6532127.4780757055;6030627.9274907;55.0;60.0;2
1078;30561;18.62549269230769;54.40444376957696;6540568.145342463;6030627.9274907;65.0;70.0;2
1079;30565;18.47472346153846;54.40444376957696;6530836.552493731;6030627.9274907;55.0;60.0;2
1080;30578;18.597800384615386;54.40444376957696;6538780.709921267;6030627.9274907;60.0;65.0;2
1081;30587;18.562415769230768;54.40444376957696;6536496.76466085;6030627.9274907;55.0;60.0;2
1082;30601;18.63472346153846;54.40444376957696;6541163.957149527;6030627.9274907;65.0;70.0;2
1083;30609;18.577800384615383;54.40444376957696;6537489.784339292;6030627.9274907;55.0;60.0;2
